TPR	FPR	Precision	F1	Range	Length
0.741679471716	0.000102972332509	0.999435959092	0.851478450006	25-104	160
0.73929837509	0.000103423965546	0.999431663068	0.849905607316	27-106	160
0.736627214264	9.98109012473e-05	0.999449518889	0.848144210262	29-108	160
0.734310372365	9.61978369487e-05	0.999467762127	0.846612989256	31-110	160
0.731617181347	9.61978369487e-05	0.999465803927	0.8448195269	33-112	160
0.728887273341	9.57462039114e-05	0.999466320278	0.842996807683	35-114	160
0.72588565963	9.43913047995e-05	0.999471693916	0.840987715766	37-116	160
0.723372381849	9.8004369098e-05	0.999449578052	0.839290697055	39-118	160
0.720187183201	9.84560021353e-05	0.999444598723	0.8371410646	41-120	160
0.716732114697	9.71011030234e-05	0.999449598591	0.834803935719	43-122	160
0.713495512266	9.52945708741e-05	0.999457384077	0.832607084249	45-124	160
0.710282775878	9.61978369487e-05	0.999449767378	0.830412871211	47-126	160
0.706600062052	9.57462039114e-05	0.999449496497	0.827890459223	49-128	160
0.704125337108	9.57462039114e-05	0.999447562762	0.826188714443	51-130	160
0.700066274162	9.34880387248e-05	0.999457459021	0.823391219386	53-132	160
0.696337664102	9.30364056875e-05	0.999457189083	0.820806459117	55-134	160
0.692159270948	9.34880387248e-05	0.99945126461	0.817894478804	57-136	160
0.687881741927	9.34880387248e-05	0.999447854234	0.814899391915	59-138	160
0.681858320161	9.61978369487e-05	0.999426843116	0.810650713223	61-140	160
0.676460923028	9.52945708741e-05	0.999427694177	0.806824240659	63-142	160
0.47503887411	5.64541296647e-05	0.999517154534	0.644003340016	65-144	160
0.461991492674	5.50992305528e-05	0.9995154346	0.631906177062	67-146	160
0.458207807133	5.50992305528e-05	0.999511435219	0.628356859991	69-148	160
0.454341508371	5.60024966274e-05	0.999499206404	0.624709395517	71-150	160
0.747062182054	8.31004788665e-05	0.999548038142	0.855055730016	1-82	164
0.75930178977	8.8068442277e-05	0.999528748743	0.863009768398	3-84	164
0.758479329254	0.000100714167322	0.999460534337	0.862452887497	5-86	164
0.758071770695	0.000105230497695	0.999436053829	0.862180240054	7-88	164
0.760704378684	0.000110650094143	0.999409077534	0.86387029051	9-90	164
0.757071232791	0.000111553360218	0.99940139932	0.861519884346	11-92	164
0.75511054567	0.000109746828068	0.999409559308	0.860251980625	13-94	164
0.752237441413	0.000109295195031	0.999409743141	0.858384536262	15-96	164
0.749972003297	0.000107488662882	0.999417741277	0.856910620267	17-98	164
0.746994255627	0.000103875598583	0.999435060166	0.854969900087	19-100	164
0.744023851355	0.000102069066434	0.999442664753	0.853023759009	21-102	164
0.740150209195	0.000100714167322	0.999447182365	0.850473844921	23-104	164
0.737682827649	0.000102520699471	0.999435390799	0.848838400642	25-106	164
0.73513650458	9.98109012473e-05	0.99944840324	0.847154846503	27-108	164
0.732759079652	9.43913047995e-05	0.999476646935	0.845584208547	29-110	164
0.730051201839	9.39396717621e-05	0.999477218804	0.84377861166	31-112	164
0.727240516461	9.48429378368e-05	0.9994701559	0.841895754742	33-114	164
0.724281127285	9.39396717621e-05	0.999473056198	0.839910329176	35-116	164
0.72137497774	9.43913047995e-05	0.99946839223	0.837951322914	37-118	164
0.718679950873	9.75527360607e-05	0.999448537859	0.836123294386	39-120	164
0.715094537063	9.6649469986e-05	0.999450903315	0.833692551031	41-122	164
0.710582019324	9.39396717621e-05	0.999462902855	0.830621884301	43-124	164
0.70755837542	9.52945708741e-05	0.999452833467	0.828549009491	45-126	164
0.704163889945	9.34880387248e-05	0.999460614431	0.826219712497	47-128	164
0.701158604534	9.39396717621e-05	0.999455688319	0.824145673314	49-130	164
0.697806343594	9.12298735382e-05	0.999468843183	0.821829841656	51-132	164
0.694052031643	8.98749744263e-05	0.999473898491	0.819222047302	53-134	164
0.689831413953	9.21331396129e-05	0.999457389084	0.816269074486	55-136	164
0.685194058457	9.25847726502e-05	0.99945104235	0.813011494954	57-138	164
0.679043963085	9.21331396129e-05	0.999448773792	0.80866558591	59-140	164
0.674228530201	9.34880387248e-05	0.999436679511	0.805237175924	61-142	164
0.472213501938	5.46475975155e-05	0.9995298031	0.641404607716	63-144	164
0.460076701786	5.32926984035e-05	0.999529364842	0.630115459272	65-146	164
0.456718933298	5.37443314408e-05	0.999521890581	0.626957525416	67-148	164
0.452746155272	5.37443314408e-05	0.999517697268	0.623203275043	69-150	164
0.743509813533	8.03906806426e-05	0.999560681487	0.852728765739	1-84	168
0.756349743991	8.71651762024e-05	0.999531760242	0.861100921842	3-86	168
0.755218860782	9.75527360607e-05	0.999475204634	0.860346587249	5-88	168
0.754482685187	0.000104778864658	0.999435803154	0.859854107757	7-90	168
0.755176636247	0.000107037029844	0.999424180064	0.860300284222	9-92	168
0.753017677394	0.000107940295919	0.999417659772	0.858895217355	11-94	168
0.750221678811	0.000107488662882	0.999417934941	0.857073645443	13-96	168
0.748505159655	0.000106585396807	0.999421500569	0.855953704316	15-98	168
0.745395230831	0.000102520699471	0.999441229394	0.853923840851	17-100	168
0.742430334106	0.000101165800359	0.999446409198	0.851976851237	19-102	168
0.738481422122	9.935926821e-05	0.999453383556	0.849373352351	21-104	168
0.736166416073	0.000100262534285	0.999446683466	0.847837669834	23-106	168
0.733566853373	9.89076351726e-05	0.999452223373	0.84611304334	25-108	168
0.731299579407	9.43913047995e-05	0.999475602994	0.844611241863	27-110	168
0.728534790263	9.25847726502e-05	0.999483683128	0.842767188744	29-112	168
0.72571308979	9.25847726502e-05	0.999481676637	0.840875418655	31-114	168
0.722691281735	9.30364056875e-05	0.999476972841	0.83884172484	33-116	168
0.719803490684	9.39396717621e-05	0.99946978001	0.836890619714	35-118	168
0.716748637341	9.39396717621e-05	0.999467521363	0.834821395161	37-120	168
0.71362952927	9.57462039114e-05	0.999454916168	0.832697469469	39-122	168
0.708979322829	9.34880387248e-05	0.999464276009	0.829526366663	41-124	168
0.704701793808	9.39396717621e-05	0.999458423596	0.826589116155	43-126	168
0.701490893269	9.25847726502e-05	0.999463788738	0.824377925372	45-128	168
0.698805045648	9.21331396129e-05	0.999464353233	0.822520541729	47-130	168
0.694891014802	8.9423341389e-05	0.999477172507	0.81980730266	49-132	168
0.691860027501	8.8068442277e-05	0.999482835441	0.817696088908	51-134	168
0.687588006029	8.89717083516e-05	0.999474289557	0.814702024498	53-136	168
0.682928620341	9.12298735382e-05	0.999457278115	0.81141666803	55-138	168
0.676459087179	9.12298735382e-05	0.999452090465	0.806830884374	57-140	168
0.671491278798	8.98749744263e-05	0.999456232153	0.803288121299	59-142	168
0.470810913023	5.37443314408e-05	0.999536194377	0.640110822684	61-144	168
0.45740737681	5.14861662543e-05	0.999542659076	0.627609972115	63-146	168
0.454857382042	5.19377992916e-05	0.999536063967	0.6252040788	65-148	168
0.451323372015	5.23894323289e-05	0.999528369011	0.621856115508	67-150	168
0.740682605511	7.9487414568e-05	0.99956395817	0.850867517699	1-86	172
0.753125992506	8.44553779785e-05	0.999544369183	0.859012466405	3-88	172
0.751684850755	9.71011030234e-05	0.999475178378	0.858048765154	5-90	172
0.74906876541	0.000102520699471	0.999443968157	0.856330348589	7-92	172
0.751143275192	0.000103875598583	0.999438178918	0.857682189311	9-94	172
0.748180214317	0.000105682130732	0.999426151315	0.855742902738	11-96	172
0.746516934792	0.000104778864658	0.999429786293	0.854655244164	13-98	172
0.743966940025	0.000101617433397	0.999445087047	0.852987236049	15-100	172
0.740857011201	9.98109012473e-05	0.999452660047	0.85094224642	17-102	172
0.736937472806	9.84560021353e-05	0.999457215916	0.848352600545	19-104	172
0.734515987494	9.89076351726e-05	0.999452930817	0.846744308598	21-106	172
0.732090830483	9.6649469986e-05	0.999463644361	0.845134450077	23-108	172
0.729755630091	9.34880387248e-05	0.999479520253	0.843581981225	25-110	172
0.727108335307	9.25847726502e-05	0.999482670731	0.841811614148	27-112	172
0.724244410298	9.12298735382e-05	0.99948822279	0.839890995412	29-114	172
0.721200572051	9.07782405009e-05	0.999488606874	0.83784074877	31-116	172
0.71825403382	9.30364056875e-05	0.999473743371	0.835843790158	33-118	172
0.715197344627	9.34880387248e-05	0.999468931192	0.833768688061	35-120	172
0.71175145537	9.21331396129e-05	0.999474091261	0.831424169023	37-122	172
0.70756021127	9.25847726502e-05	0.999468385812	0.828555612286	39-124	172
0.703144993547	9.34880387248e-05	0.999459833253	0.825517662045	41-126	172
0.698726104126	9.12298735382e-05	0.999469541994	0.822467612452	43-128	172
0.696234856538	9.12298735382e-05	0.999467644935	0.82073855736	45-130	172
0.692616397439	8.8068442277e-05	0.999483399917	0.818224306666	47-132	172
0.689032819479	8.62619101277e-05	0.999491361128	0.815721040318	49-134	172
0.685463928314	8.71651762024e-05	0.999483363225	0.813212135336	51-136	172
0.680777004885	8.85200753143e-05	0.999471726592	0.809900767368	53-138	172
0.67425973964	8.98749744263e-05	0.999458463615	0.805266504418	55-140	172
0.668976165168	8.89717083516e-05	0.999459671469	0.801486858023	57-142	172
0.469305516544	5.19377992916e-05	0.999550340373	0.63872092907	59-144	172
0.45607822187	5.05829001796e-05	0.999549370124	0.626358969704	61-146	172
0.452248640095	5.01312671423e-05	0.999549611692	0.622737976215	63-148	172
0.449496701897	5.05829001796e-05	0.999542775029	0.620122761229	65-150	172
0.737557989892	7.67776163441e-05	0.999577033412	0.848806819982	1-88	176
0.749619520219	8.40037449411e-05	0.999544685674	0.85672712166	3-90	176
0.746307647965	9.48429378368e-05	0.999483685697	0.854537772378	5-92	176
0.745097823233	9.98109012473e-05	0.999455773602	0.853733955414	7-94	176
0.74635170835	0.000101617433397	0.999446859143	0.854553193726	9-96	176
0.744526874081	0.000102972332509	0.999438115024	0.853352607724	11-98	176
0.74201543215	9.98109012473e-05	0.999453514078	0.851706179164	13-100	176
0.739456258135	9.89076351726e-05	0.999456583773	0.850018940333	15-102	176
0.735408210286	9.71011030234e-05	0.999463568839	0.847340677565	17-104	176
0.733028949509	9.8004369098e-05	0.999456825105	0.84575677021	19-106	176
0.730477118891	9.52945708741e-05	0.999469991736	0.844060440341	21-108	176
0.728305309093	9.12298735382e-05	0.999491074915	0.842616251532	23-110	176
0.72559743128	9.16815065756e-05	0.999486649083	0.84079953369	25-112	176
0.722845493082	9.12298735382e-05	0.99948723286	0.838949212058	27-114	176
0.7197557586	8.9423341389e-05	0.999495225033	0.836867276226	29-116	176
0.716803712822	9.07782405009e-05	0.999485471613	0.834865013963	31-118	176
0.713671753805	9.25847726502e-05	0.999472935901	0.832732468345	33-120	176
0.710249730589	9.16815065756e-05	0.999475561962	0.830399189515	35-122	176
0.705717018507	8.89717083516e-05	0.999487787502	0.827297153919	37-124	176
0.701764434825	9.25847726502e-05	0.999463997636	0.824566853041	39-126	176
0.697217035948	9.07782405009e-05	0.999471024791	0.821421735138	41-128	176
0.693526978724	8.98749744263e-05	0.999473500402	0.818856043569	43-130	176
0.690139836646	8.71651762024e-05	0.999486861801	0.816494791621	45-132	176
0.686816949296	8.49070110158e-05	0.999497731778	0.814168305207	47-134	176
0.682741363706	8.53586440531e-05	0.999492048817	0.811295934729	49-136	176
0.678715346048	8.67135431651e-05	0.999480930972	0.808443035207	51-138	176
0.672170543063	8.71651762024e-05	0.999473151184	0.803779433524	53-140	176
0.666837400658	8.76168092397e-05	0.999466189723	0.799951989358	55-142	176
0.467414591698	5.14861662543e-05	0.999552446235	0.636967820621	57-144	176
0.454673797106	4.92280010677e-05	0.999560081203	0.625035332122	59-146	176
0.450963545539	4.92280010677e-05	0.999556463427	0.621519901728	61-148	176
0.446976080719	4.87763680303e-05	0.999556612023	0.617722501732	63-150	176
0.734192878006	7.67776163441e-05	0.999575095603	0.846573390898	1-90	180
0.744275362718	8.35521119038e-05	0.999543882228	0.853225915076	3-92	180
0.742382602023	9.21331396129e-05	0.999495779626	0.851963357955	5-94	180
0.740442109244	9.8004369098e-05	0.99946226034	0.850671976108	7-96	180
0.742735085101	9.89076351726e-05	0.999458981403	0.852182045479	9-98	180
0.740080446919	9.8004369098e-05	0.999461997699	0.850433151803	11-100	180
0.737519437055	9.71011030234e-05	0.999465103608	0.848740933858	13-102	180
0.734040502509	9.61978369487e-05	0.999467566554	0.846433527351	15-104	180
0.731530896427	9.71011030234e-05	0.99946072714	0.844760184526	17-106	180
0.729015782797	9.43913047995e-05	0.999473961073	0.843085467763	19-108	180
0.726709955995	8.98749744263e-05	0.999497529309	0.841549827265	21-110	180
0.724172812172	8.9423341389e-05	0.999498302336	0.839846407208	23-112	180
0.721369470192	9.03266074636e-05	0.999491268903	0.837955647113	25-114	180
0.718380707426	8.9423341389e-05	0.999494259333	0.835936732279	27-116	180
0.715395616359	8.9423341389e-05	0.999492150129	0.833911485941	29-118	180
0.712250806397	9.03266074636e-05	0.999484759176	0.831768457725	31-120	180
0.708749841658	9.07782405009e-05	0.999479627817	0.829374554899	33-122	180
0.704248339015	8.85200753143e-05	0.999489324006	0.82628765164	35-124	180
0.699945108104	8.89717083516e-05	0.99948356586	0.823316263015	37-126	180
0.695847492322	8.98749744263e-05	0.999475255253	0.820471914271	39-128	180
0.692085836973	8.9423341389e-05	0.999475054483	0.817851172972	41-130	180
0.687503556958	8.58102770904e-05	0.999492897902	0.814648922921	43-132	180
0.684389956435	8.40037449411e-05	0.999501311069	0.812461792445	45-134	180
0.680587912401	8.40037449411e-05	0.999498526585	0.80977573519	47-136	180
0.676106604101	8.49070110158e-05	0.999489779302	0.806592383716	49-138	180
0.670162123857	8.53586440531e-05	0.999482519282	0.802344775139	51-140	180
0.664805115411	8.49070110158e-05	0.999481110203	0.798492644586	53-142	180
0.465989972591	5.05829001796e-05	0.999558950933	0.635645034665	55-144	180
0.452880172276	4.87763680303e-05	0.999562389838	0.623338917653	57-146	180
0.449619703804	4.78731019557e-05	0.999567376958	0.620244541131	59-148	180
0.445731374849	4.78731019557e-05	0.999563604626	0.616534155403	61-150	180
0.729114918663	7.67776163441e-05	0.999572137601	0.843186689185	1-92	184
0.740403556407	8.12939467172e-05	0.99955388455	0.850679716091	3-94	184
0.737778291816	9.07782405009e-05	0.999500092023	0.848924936178	5-96	184
0.736909935066	9.52945708741e-05	0.999474615984	0.848340621229	7-98	184
0.738340061721	9.43913047995e-05	0.999480600813	0.849289669991	9-100	184
0.73562667636	9.52945708741e-05	0.999473699964	0.847489316522	11-102	184
0.732133055019	9.43913047995e-05	0.999476199666	0.845167073923	13-104	184
0.730196233939	9.61978369487e-05	0.999464764949	0.843871033445	15-106	184
0.727574641046	9.34880387248e-05	0.99947796087	0.842122374045	17-108	184
0.725290844436	8.89717083516e-05	0.999501603975	0.8405989521	19-110	184
0.722603160965	8.8068442277e-05	0.999504827299	0.838792169281	21-112	184
0.719965045428	8.8068442277e-05	0.999503013775	0.837011456964	23-114	184
0.716945073223	8.85200753143e-05	0.999498363282	0.834965384829	25-116	184
0.71403525198	8.9423341389e-05	0.999491183076	0.832986202207	27-118	184
0.710897785415	8.89717083516e-05	0.999491518424	0.830847463082	29-120	184
0.707367447086	8.85200753143e-05	0.999491574666	0.828431398898	31-122	184
0.702779659523	8.76168092397e-05	0.999493476552	0.825277295707	33-124	184
0.698516817298	8.85200753143e-05	0.999485135927	0.822327883379	35-126	184
0.694103435425	8.67135431651e-05	0.999492432754	0.81926408099	37-128	184
0.690760353731	8.85200753143e-05	0.999479357591	0.816926392123	39-130	184
0.686106475591	8.53586440531e-05	0.99949453888	0.813667848508	41-132	184
0.681830782421	8.26488458292e-05	0.999507509803	0.810657784452	43-134	184
0.678192128979	8.31004788665e-05	0.999502164502	0.808078686918	45-136	184
0.673997213181	8.35521119038e-05	0.99949634647	0.805091538262	47-138	184
0.667608457391	8.35521119038e-05	0.99949152915	0.800514670192	49-140	184
0.662837084892	8.31004788665e-05	0.999490637699	0.797074429627	51-142	184
0.464622264814	4.8324734993e-05	0.999577392472	0.63437511358	53-144	184
0.451551017336	4.78731019557e-05	0.999569226518	0.622080083361	55-146	184
0.447890333702	4.74214689184e-05	0.999569802601	0.618597557497	57-148	184
0.444455459541	4.65182028438e-05	0.999574733383	0.615314623819	59-150	184
0.725342248218	7.49710841948e-05	0.999580028588	0.840661211185	1-94	188
0.735835963188	7.99390476053e-05	0.999558594685	0.847658715934	3-96	188
0.73429752142	8.8068442277e-05	0.999512709535	0.846620572581	5-98	188
0.732612211703	9.07782405009e-05	0.999496568652	0.845493539499	7-100	188
0.733917500601	9.21331396129e-05	0.999489966848	0.846359776475	9-102	188
0.730271503763	9.25847726502e-05	0.999484910387	0.843928477473	11-104	188
0.728323667586	9.43913047995e-05	0.999473461449	0.842622278814	13-106	188
0.726271187996	9.25847726502e-05	0.999482074733	0.841250078414	15-108	188
0.723879076274	8.8068442277e-05	0.999505699663	0.839651449525	17-110	188
0.721187721105	8.76168092397e-05	0.999506399003	0.837838327804	19-112	188
0.718410081016	8.67135431651e-05	0.999509597333	0.835961983376	21-114	188
0.71559388809	8.62619101277e-05	0.999510231294	0.834052468901	23-116	188
0.712628991366	8.85200753143e-05	0.999495326622	0.832029939651	25-118	188
0.709570466324	8.89717083516e-05	0.999490567745	0.829939919176	27-120	188
0.706040127995	8.71651762024e-05	0.999498412071	0.827522767984	29-122	188
0.701433981939	8.53586440531e-05	0.999505578591	0.824352839136	31-124	188
0.697077511396	8.76168092397e-05	0.999489335267	0.821331077953	33-126	188
0.692744906895	8.62619101277e-05	0.999494085301	0.818317554739	35-128	188
0.689064028918	8.53586440531e-05	0.999496707294	0.815744691024	37-130	188
0.684815873488	8.44553779785e-05	0.999498942957	0.81276105273	39-132	188
0.68047408974	8.21972127919e-05	0.99950922363	0.809698672271	41-134	188
0.675688030446	8.17455797546e-05	0.999508463391	0.806300523583	43-136	188
0.671737282612	8.26488458292e-05	0.999500113362	0.803478299059	45-138	188
0.665554141952	8.26488458292e-05	0.999495471651	0.799037272625	47-140	188
0.660316463714	8.21972127919e-05	0.999494249168	0.795250329439	49-142	188
0.463271079681	4.74214689184e-05	0.99958407935	0.633115852672	51-144	188
0.450254907684	4.60665698064e-05	0.999584282623	0.620851928826	53-146	188
0.446608910846	4.65182028438e-05	0.999576783058	0.617375625094	55-148	188
0.442771985673	4.60665698064e-05	0.999577259898	0.613699919846	57-150	188
0.720932538043	7.40678181201e-05	0.999582549553	0.837692839346	1-96	192
0.732401089026	7.85841484933e-05	0.999564038705	0.845377056128	3-98	192
0.730031007496	8.35521119038e-05	0.999534986603	0.843785707844	5-100	192
0.728279607202	8.89717083516e-05	0.999503648311	0.842603517618	7-102	192
0.728595373292	8.9423341389e-05	0.999501346114	0.84281400248	9-104	192
0.726496997468	9.25847726502e-05	0.999482235631	0.841401598911	11-106	192
0.72444084618	9.07782405009e-05	0.999490893065	0.840024012364	13-108	192
0.722601325116	8.71651762024e-05	0.99950990226	0.838792719492	15-110	192
0.719803490684	8.71651762024e-05	0.999507998216	0.836904017366	17-112	192
0.717031358143	8.62619101277e-05	0.999511212679	0.835028381455	19-114	192
0.714101342557	8.53586440531e-05	0.999514344815	0.833039217366	21-116	192
0.711305343974	8.62619101277e-05	0.999507279875	0.831131194153	23-118	192
0.708184400054	8.8068442277e-05	0.999494750588	0.828992483788	25-120	192
0.704736674946	8.71651762024e-05	0.99949748482	0.826626470351	27-122	192
0.700148887383	8.40037449411e-05	0.999512530074	0.823467048989	29-124	192
0.695770386648	8.53586440531e-05	0.999501555989	0.820427173453	31-126	192
0.69137169157	8.53586440531e-05	0.999498386343	0.817360126143	33-128	192
0.687734873978	8.49070110158e-05	0.999498401823	0.814813123091	35-130	192
0.683167280758	8.12939467172e-05	0.999516526728	0.81160463374	37-132	192
0.67923121972	8.12939467172e-05	0.999513726422	0.808819623356	39-134	192
0.674384577397	8.12939467172e-05	0.999510233401	0.805372335236	41-136	192
0.669297438807	8.12939467172e-05	0.999506512662	0.801732460432	43-138	192
0.663369481207	8.17455797546e-05	0.999499340291	0.797462012955	45-140	192
0.658364955839	8.12939467172e-05	0.999498322166	0.793834663526	47-142	192
0.461466439756	4.69698358811e-05	0.999586428492	0.631429020002	49-144	192
0.448962469731	4.51633037318e-05	0.999591257822	0.61962349245	51-146	192
0.445342174784	4.47116706945e-05	0.999592055382	0.616167145254	53-148	192
0.441530951502	4.51633037318e-05	0.999584381039	0.612508149627	55-150	192
0.717672069571	7.31645520455e-05	0.999585765681	0.835488731446	1-98	196
0.72816945624	7.45194511575e-05	0.999584177579	0.842558398149	3-100	196
0.725733284133	8.21972127919e-05	0.999539816028	0.840909550192	5-102	196
0.72308231765	8.67135431651e-05	0.999512764554	0.839117693741	7-104	196
0.724853912287	8.9423341389e-05	0.999498773514	0.840304425276	9-106	196
0.722643549651	8.89717083516e-05	0.99949977909	0.838817601512	11-108	196
0.720802192738	8.53586440531e-05	0.999518857477	0.837582478065	13-110	196
0.718555113116	8.62619101277e-05	0.999512248687	0.83606109153	15-112	196
0.715674665462	8.58102770904e-05	0.999512849242	0.834108245162	17-114	196
0.712744649876	8.53586440531e-05	0.999513420832	0.83211503612	19-116	196
0.709853187126	8.53586440531e-05	0.999511439805	0.830140474345	21-118	196
0.706886454553	8.58102770904e-05	0.999506795834	0.828106668903	23-120	196
0.703446072843	8.62619101277e-05	0.999501777689	0.825739437758	25-122	196
0.69888582302	8.40037449411e-05	0.999511649522	0.822592512163	27-124	196
0.694516501532	8.40037449411e-05	0.999508578736	0.81955717119	29-126	196
0.690121478152	8.35521119038e-05	0.999508108237	0.816489032435	31-128	196
0.686385524695	8.40037449411e-05	0.999502760215	0.813866769993	33-130	196
0.6818895296	8.08423136799e-05	0.999518310913	0.810702857966	35-132	196
0.677648717567	7.8132515456e-05	0.999531537289	0.807702407002	37-134	196
0.673204126255	8.03906806426e-05	0.999514823769	0.804531452943	39-136	196
0.668027031046	8.08423136799e-05	0.999508320103	0.800820894291	41-138	196
0.66099205628	8.03906806426e-05	0.99950586439	0.795743768593	43-140	196
0.656266580015	8.03906806426e-05	0.999502308116	0.792308595923	45-142	196
0.460106075376	4.65182028438e-05	0.999589192984	0.630154896767	47-144	196
0.447255129822	4.47116706945e-05	0.999593799493	0.617996040227	49-146	196
0.444101140613	4.42600376572e-05	0.999595046342	0.614978835912	51-148	196
0.440313783373	4.33567715825e-05	0.99959989664	0.611338885738	53-150	196
0.713679097203	6.90998547097e-05	0.999606581657	0.832783851004	1-100	200
0.723921300809	7.36161850828e-05	0.999586806189	0.839708473746	3-102	200
0.720616771953	8.03906806426e-05	0.999546731245	0.837467063505	5-104	200
0.719432649112	8.67135431651e-05	0.999510294028	0.836654109454	7-106	200
0.721020658813	8.62619101277e-05	0.999513915752	0.837728218522	9-108	200
0.719032433951	8.35521119038e-05	0.999527876952	0.836389572838	11-110	200
0.716792697726	8.44553779785e-05	0.999521284902	0.834870036008	13-112	200
0.714450153936	8.49070110158e-05	0.999517148918	0.833277484019	15-114	200
0.711408151538	8.49070110158e-05	0.999515085234	0.831204070339	17-116	200
0.708525868035	8.53586440531e-05	0.999510525007	0.829231818743	19-118	200
0.705482029788	8.49070110158e-05	0.999511013892	0.827143619723	21-120	200
0.702205038672	8.44553779785e-05	0.999511344899	0.824887048599	23-122	200
0.697626430356	8.31004788665e-05	0.999516026366	0.821720999078	25-124	200
0.693295661704	8.40037449411e-05	0.999507713807	0.818706261869	27-126	200
0.688907981722	8.21972127919e-05	0.999515229001	0.815641498812	29-128	200
0.68515734147	8.21972127919e-05	0.999512576595	0.813006004799	31-130	200
0.680593419949	7.99390476053e-05	0.999522783708	0.809787594691	33-132	200
0.676404011698	7.76808824187e-05	0.999533387229	0.80681819426	35-134	200
0.671667520337	7.72292493814e-05	0.999532829007	0.803438961723	37-136	200
0.666868610097	7.99390476053e-05	0.999512966912	0.79998942885	39-138	200
0.659760201356	7.99390476053e-05	0.999507722088	0.794851038418	41-140	200
0.65396809661	7.90357815306e-05	0.999508973165	0.790633257241	43-142	200
0.459019252552	4.60665698064e-05	0.999592216941	0.629135423481	45-144	200
0.445949840924	4.42600376572e-05	0.999596724415	0.616749416351	47-146	200
0.442450712034	4.42600376572e-05	0.999593536399	0.613394314918	49-148	200
0.43910946619	4.29051385452e-05	0.999602977253	0.610177706802	51-150	200
0.709620034257	6.8196588635e-05	0.999609502284	0.830014827253	1-102	204
0.718872715056	7.18096529336e-05	0.999594112331	0.836304689778	3-104	204
0.717003820403	8.03906806426e-05	0.999544448283	0.835021305436	5-106	204
0.715691188107	8.35521119038e-05	0.999525673864	0.834123932584	7-108	204
0.717433409154	8.08423136799e-05	0.99954216436	0.835311758224	9-110	204
0.715059655925	8.26488458292e-05	0.99953038511	0.83369649439	11-112	204
0.712718947985	8.31004788665e-05	0.999526270124	0.832101972535	13-114	204
0.710203834355	8.40037449411e-05	0.999519428275	0.830382958446	15-116	204
0.707248116878	8.49070110158e-05	0.999512234356	0.828356652454	17-118	204
0.704178576739	8.49070110158e-05	0.999510109209	0.82624673386	19-120	204
0.700831823347	8.35521119038e-05	0.99951562185	0.823940257274	21-122	204
0.696411098077	8.12939467172e-05	0.999525716695	0.820880584532	23-124	204
0.692078493575	8.31004788665e-05	0.999512148561	0.817858463928	25-126	204
0.687705500388	8.21972127919e-05	0.999514381771	0.814797816609	27-128	204
0.683984233726	8.12939467172e-05	0.999517103911	0.81218104807	29-130	204
0.679394610313	7.90357815306e-05	0.999527341281	0.808939912761	31-132	204
0.675131768088	7.67776163441e-05	0.999537941775	0.805913923119	33-134	204
0.670463203153	7.67776163441e-05	0.999534725871	0.802577347341	35-136	204
0.665363213618	7.72292493814e-05	0.999528404656	0.798910180248	37-138	204
0.658642169093	7.90357815306e-05	0.999512456051	0.794040606474	39-140	204
0.652787645468	7.85841484933e-05	0.99951089523	0.789770550353	41-142	204
0.457568931554	4.56149367691e-05	0.999594933866	0.627772341505	43-144	204
0.44494930302	4.38084046198e-05	0.99959994061	0.615792502519	45-146	204
0.441196826918	4.38084046198e-05	0.999596539389	0.61218885607	47-148	204
0.437517784791	4.29051385452e-05	0.999601533467	0.608639022578	49-150	204
0.704788078729	6.63900564857e-05	0.999617237339	0.826702786628	1-104	208
0.715289137096	7.18096529336e-05	0.999592079675	0.833873913979	3-106	208
0.713304583932	7.76808824187e-05	0.999557515294	0.832511803356	5-108	208
0.71221408941	7.8132515456e-05	0.999554262717	0.831767485539	7-110	208
0.713466138676	7.99390476053e-05	0.999544761283	0.832617400489	9-112	208
0.711039145816	8.12939467172e-05	0.999535469486	0.830959187724	11-114	208
0.708509345391	8.21972127919e-05	0.999528634179	0.829226734736	13-116	208
0.706062158188	8.40037449411e-05	0.999516610661	0.827544137107	15-118	208
0.702954065213	8.44553779785e-05	0.999511865327	0.82540380557	17-120	208
0.699565087285	8.35521119038e-05	0.999514745189	0.823063880339	19-122	208
0.695081943136	8.08423136799e-05	0.999527448884	0.819957076433	21-124	208
0.690899878283	8.12939467172e-05	0.999521935206	0.817038182854	23-126	208
0.686523213397	8.12939467172e-05	0.999518888954	0.813968902128	25-128	208
0.682822141078	8.12939467172e-05	0.99951628247	0.811360946746	27-130	208
0.67824720446	7.8132515456e-05	0.999531950468	0.808127516881	29-132	208
0.673958660344	7.58743502694e-05	0.999542580824	0.805079030905	31-134	208
0.669236855778	7.58743502694e-05	0.999539354987	0.801699557847	33-136	208
0.66417174738	7.67776163441e-05	0.99953032057	0.798051300604	35-138	208
0.657160638655	7.63259833067e-05	0.999528103002	0.792967936591	37-140	208
0.651708166042	7.76808824187e-05	0.999515713956	0.788981507308	39-142	208
0.456673037064	4.51633037318e-05	0.999598156341	0.62692928071	41-144	208
0.443557729201	4.33567715825e-05	0.999602821621	0.614459087603	43-146	208
0.440216483357	4.33567715825e-05	0.999599808241	0.611245080246	45-148	208
0.436285929867	4.24535055079e-05	0.999604613404	0.607446619524	47-150	208
0.701375234759	6.63900564857e-05	0.999615375558	0.824349604811	1-106	212
